"","surface","dBestAD","dBestCVM","dBestKS","dBestAIC","CODE_IRIS"
"9688",990,6.35771182741127e-07,6.35771182741127e-07,4.88249025624547e-07,4.88249025624547e-07,"341721903"
"9689",1010,5.23363613248775e-07,5.23363613248775e-07,3.9949964181679e-07,3.9949964181679e-07,"341721903"
"9690",1030,4.30830272130066e-07,4.30830272130066e-07,3.26882298654032e-07,3.26882298654032e-07,"341721903"
"9691",1050,3.54657295014196e-07,3.54657295014196e-07,2.67464663265822e-07,2.67464663265822e-07,"341721903"
"9692",1070,2.91952086572073e-07,2.91952086572073e-07,2.18847415080171e-07,2.18847415080171e-07,"341721903"
"9693",1090,2.40333476998902e-07,2.40333476998902e-07,1.79067359786786e-07,1.79067359786786e-07,"341721903"
"9694",1110,1.97841299387743e-07,1.97841299387743e-07,1.46518154346323e-07,1.46518154346323e-07,"341721903"
"9695",1130,1.62861954282005e-07,1.62861954282005e-07,1.19885441872903e-07,1.19885441872903e-07,"341721903"
"9696",1150,1.34067134792571e-07,1.34067134792571e-07,9.80937770966533e-08,9.80937770966533e-08,"341721903"
"9697",1170,1.10363385424974e-07,1.10363385424974e-07,8.02631992238816e-08,8.02631992238816e-08,"341721903"
"9698",1190,9.08505791617489e-08,9.08505791617489e-08,6.56736985803383e-08,6.56736985803383e-08,"341721903"
"9699",1210,7.47877360072126e-08,7.47877360072126e-08,5.37361421788159e-08,5.37361421788159e-08,"341721903"
"9700",1230,6.15648849868803e-08,6.15648849868803e-08,4.39684841676697e-08,4.39684841676697e-08,"341721903"
"9701",10,0.00878353262863232,0.00878353262863232,0.00907331406210296,0.00907331406210296,"341722101"
"9702",30,0.007230559513235,0.007230559513235,0.00742405110438205,0.00742405110438205,"341722101"
"9703",50,0.00595215992071447,0.00595215992071447,0.00607457588519775,0.00607457588519775,"341722101"
"9704",70,0.0048997878596962,0.0048997878596962,0.00497039576724432,0.00497039576724432,"341722101"
"9705",90,0.00403348051628701,0.00403348051628701,0.00406692327990171,0.00406692327990171,"341722101"
"9706",110,0.00332034070476587,0.00332034070476587,0.00332767564981581,0.00332767564981581,"341722101"
"9707",130,0.00273328762868893,0.00273328762868893,0.00272280160412681,0.00272280160412681,"341722101"
"9708",150,0.00225002851376686,0.00225002851376686,0.00222787595775625,0.00222787595775625,"341722101"
"9709",170,0.00185221206126494,0.00185221206126494,0.0018229133094477,0.0018229133094477,"341722101"
"9710",190,0.00152473157513541,0.00152473157513541,0.00149156101900227,0.00149156101900227,"341722101"
"9711",210,0.00125515129980701,0.00125515129980701,0.00122043887763437,0.00122043887763437,"341722101"
"9712",230,0.00103323418436279,0.00103323418436279,0.000998598806931653,0.000998598806931653,"341722101"
"9713",250,0.000850553140406247,0.000850553140406247,0.00081708276873172,0.00081708276873172,"341722101"
"9714",270,0.000700171031508299,0.000700171031508299,0.000668561034044964,0.000668561034044964,"341722101"
"9715",290,0.00057637724214297,0.00057637724214297,0.000547036204100922,0.000547036204100922,"341722101"
"9716",310,0.000474470822571297,0.000474470822571297,0.000447601031706283,0.000447601031706283,"341722101"
"9717",330,0.00039058197480955,0.00039058197480955,0.00036624026359244,0.00036624026359244,"341722101"
"9718",350,0.000321525100783629,0.000321525100783629,0.000299668502024985,0.000299668502024985,"341722101"
"9719",370,0.00026467783231505,0.00026467783231505,0.000245197538427482,0.000245197538427482,"341722101"
"9720",390,0.000217881449218911,0.000217881449218911,0.000200627801869827,0.000200627801869827,"341722101"
"9721",410,0.000179358903987191,0.000179358903987191,0.000164159539044569,0.000164159539044569,"341722101"
"9722",430,0.000147647340123779,0.000147647340123779,0.00013432013912414,0.00013432013912414,"341722101"
"9723",450,0.000121542541580114,0.000121542541580114,0.000109904668832129,0.000109904668832129,"341722101"
"9724",470,0.000100053203812336,0.000100053203812336,8.99272164983115e-05,8.99272164983115e-05,"341722101"
"9725",490,8.23632899474496e-05,8.23632899474496e-05,7.35810803405118e-05,7.35810803405118e-05,"341722101"
"9726",510,6.78010425702255e-05,6.78010425702255e-05,6.02061933516925e-05,6.02061933516925e-05,"341722101"
"9727",530,5.58134743833393e-05,5.58134743833393e-05,4.9262469389236e-05,4.9262469389236e-05,"341722101"
"9728",550,4.59453690481697e-05,4.59453690481697e-05,4.03079941651417e-05,4.03079941651417e-05,"341722101"
"9729",570,3.78219947834434e-05,3.78219947834434e-05,3.29811804759448e-05,3.29811804759448e-05,"341722101"
"9730",590,3.11348742873098e-05,3.11348742873098e-05,2.69861670895927e-05,2.69861670895927e-05,"341722101"
"9731",610,2.56300706093622e-05,2.56300706093622e-05,2.20808716873726e-05,2.20808716873726e-05,"341722101"
"9732",630,2.10985441398952e-05,2.10985441398952e-05,1.8067215431355e-05,1.8067215431355e-05,"341722101"
"9733",650,1.73682145323666e-05,1.73682145323666e-05,1.4783124419389e-05,1.4783124419389e-05,"341722101"
"9734",670,1.42974261182273e-05,1.42974261182273e-05,1.20959850414948e-05,1.20959850414948e-05,"341722101"
"9735",690,1.17695686695502e-05,1.17695686695502e-05,9.89728896092954e-06,9.89728896092954e-06,"341722101"
"9736",710,9.68864923810726e-06,9.68864923810726e-06,8.09825148097506e-06,8.09825148097506e-06,"341722101"
"9737",730,7.97564691575599e-06,7.97564691575599e-06,6.62622636441197e-06,6.62622636441197e-06,"341722101"
"9738",750,6.56551209167677e-06,6.56551209167677e-06,5.42177233388925e-06,5.42177233388925e-06,"341722101"
"9739",770,5.40469625614913e-06,5.40469625614913e-06,4.4362527966754e-06,4.4362527966754e-06,"341722101"
"9740",790,4.44911854754841e-06,4.44911854754841e-06,3.62987186920349e-06,3.62987186920349e-06,"341722101"
"9741",810,3.6624918241461e-06,3.6624918241461e-06,2.9700673948764e-06,2.9700673948764e-06,"341722101"
"9742",830,3.01494469490558e-06,3.01494469490558e-06,2.4301960642053e-06,2.4301960642053e-06,"341722101"
"9743",850,2.4818871822215e-06,2.4818871822215e-06,1.98845754162583e-06,1.98845754162583e-06,"341722101"
"9744",870,2.04307694123998e-06,2.04307694123998e-06,1.62701415457259e-06,1.62701415457259e-06,"341722101"
"9745",890,1.68185057633856e-06,1.68185057633856e-06,1.33127059731692e-06,1.33127059731692e-06,"341722101"
"9746",910,1.38449086475109e-06,1.38449086475109e-06,1.08928456356677e-06,1.08928456356677e-06,"341722101"
"9747",930,1.13970585826487e-06,1.13970585826487e-06,8.91284508811531e-07,8.91284508811531e-07,"341722101"
"9748",950,9.38200082379597e-07,9.38200082379597e-07,7.29275069359521e-07,7.29275069359521e-07,"341722101"
"9749",970,7.72321549629621e-07,7.72321549629621e-07,5.96714204646629e-07,5.96714204646629e-07,"341722101"
"9750",990,6.35771182741127e-07,6.35771182741127e-07,4.88249025624547e-07,4.88249025624547e-07,"341722101"
"9751",1010,5.23363613248775e-07,5.23363613248775e-07,3.9949964181679e-07,3.9949964181679e-07,"341722101"
"9752",1030,4.30830272130066e-07,4.30830272130066e-07,3.26882298654032e-07,3.26882298654032e-07,"341722101"
"9753",1050,3.54657295014196e-07,3.54657295014196e-07,2.67464663265822e-07,2.67464663265822e-07,"341722101"
"9754",1070,2.91952086572073e-07,2.91952086572073e-07,2.18847415080171e-07,2.18847415080171e-07,"341722101"
"9755",1090,2.40333476998902e-07,2.40333476998902e-07,1.79067359786786e-07,1.79067359786786e-07,"341722101"
"9756",1110,1.97841299387743e-07,1.97841299387743e-07,1.46518154346323e-07,1.46518154346323e-07,"341722101"
"9757",1130,1.62861954282005e-07,1.62861954282005e-07,1.19885441872903e-07,1.19885441872903e-07,"341722101"
"9758",1150,1.34067134792571e-07,1.34067134792571e-07,9.80937770966533e-08,9.80937770966533e-08,"341722101"
"9759",1170,1.10363385424974e-07,1.10363385424974e-07,8.02631992238816e-08,8.02631992238816e-08,"341722101"
"9760",10,0.00878353262863232,0.00878353262863232,0.00907331406210296,0.00907331406210296,"340580102"
"9761",30,0.007230559513235,0.007230559513235,0.00742405110438205,0.00742405110438205,"340580102"
"9762",50,0.00595215992071447,0.00595215992071447,0.00607457588519775,0.00607457588519775,"340580102"
"9763",70,0.0048997878596962,0.0048997878596962,0.00497039576724432,0.00497039576724432,"340580102"
"9764",90,0.00403348051628701,0.00403348051628701,0.00406692327990171,0.00406692327990171,"340580102"
"9765",110,0.00332034070476587,0.00332034070476587,0.00332767564981581,0.00332767564981581,"340580102"
"9766",130,0.00273328762868893,0.00273328762868893,0.00272280160412681,0.00272280160412681,"340580102"
"9767",150,0.00225002851376686,0.00225002851376686,0.00222787595775625,0.00222787595775625,"340580102"
"9768",170,0.00185221206126494,0.00185221206126494,0.0018229133094477,0.0018229133094477,"340580102"
"9769",190,0.00152473157513541,0.00152473157513541,0.00149156101900227,0.00149156101900227,"340580102"
"9770",210,0.00125515129980701,0.00125515129980701,0.00122043887763437,0.00122043887763437,"340580102"
"9771",230,0.00103323418436279,0.00103323418436279,0.000998598806931653,0.000998598806931653,"340580102"
"9772",250,0.000850553140406247,0.000850553140406247,0.00081708276873172,0.00081708276873172,"340580102"
"9773",270,0.000700171031508299,0.000700171031508299,0.000668561034044964,0.000668561034044964,"340580102"
"9774",290,0.00057637724214297,0.00057637724214297,0.000547036204100922,0.000547036204100922,"340580102"
"9775",310,0.000474470822571297,0.000474470822571297,0.000447601031706283,0.000447601031706283,"340580102"
"9776",330,0.00039058197480955,0.00039058197480955,0.00036624026359244,0.00036624026359244,"340580102"
"9777",350,0.000321525100783629,0.000321525100783629,0.000299668502024985,0.000299668502024985,"340580102"
"9778",370,0.00026467783231505,0.00026467783231505,0.000245197538427482,0.000245197538427482,"340580102"
"9779",390,0.000217881449218911,0.000217881449218911,0.000200627801869827,0.000200627801869827,"340580102"
"9780",410,0.000179358903987191,0.000179358903987191,0.000164159539044569,0.000164159539044569,"340580102"
"9781",430,0.000147647340123779,0.000147647340123779,0.00013432013912414,0.00013432013912414,"340580102"
"9782",450,0.000121542541580114,0.000121542541580114,0.000109904668832129,0.000109904668832129,"340580102"
"9783",470,0.000100053203812336,0.000100053203812336,8.99272164983115e-05,8.99272164983115e-05,"340580102"
"9784",490,8.23632899474496e-05,8.23632899474496e-05,7.35810803405118e-05,7.35810803405118e-05,"340580102"
"9785",510,6.78010425702255e-05,6.78010425702255e-05,6.02061933516925e-05,6.02061933516925e-05,"340580102"
"9786",530,5.58134743833393e-05,5.58134743833393e-05,4.9262469389236e-05,4.9262469389236e-05,"340580102"
"9787",550,4.59453690481697e-05,4.59453690481697e-05,4.03079941651417e-05,4.03079941651417e-05,"340580102"
"9788",570,3.78219947834434e-05,3.78219947834434e-05,3.29811804759448e-05,3.29811804759448e-05,"340580102"
"9789",590,3.11348742873098e-05,3.11348742873098e-05,2.69861670895927e-05,2.69861670895927e-05,"340580102"
"9790",610,2.56300706093622e-05,2.56300706093622e-05,2.20808716873726e-05,2.20808716873726e-05,"340580102"
"9791",630,2.10985441398952e-05,2.10985441398952e-05,1.8067215431355e-05,1.8067215431355e-05,"340580102"
"9792",650,1.73682145323666e-05,1.73682145323666e-05,1.4783124419389e-05,1.4783124419389e-05,"340580102"
"9793",670,1.42974261182273e-05,1.42974261182273e-05,1.20959850414948e-05,1.20959850414948e-05,"340580102"
"9794",690,1.17695686695502e-05,1.17695686695502e-05,9.89728896092954e-06,9.89728896092954e-06,"340580102"
"9795",710,9.68864923810726e-06,9.68864923810726e-06,8.09825148097506e-06,8.09825148097506e-06,"340580102"
"9796",730,7.97564691575599e-06,7.97564691575599e-06,6.62622636441197e-06,6.62622636441197e-06,"340580102"
"9797",750,6.56551209167677e-06,6.56551209167677e-06,5.42177233388925e-06,5.42177233388925e-06,"340580102"
"9798",770,5.40469625614913e-06,5.40469625614913e-06,4.4362527966754e-06,4.4362527966754e-06,"340580102"
"9799",790,4.44911854754841e-06,4.44911854754841e-06,3.62987186920349e-06,3.62987186920349e-06,"340580102"
"9800",810,3.6624918241461e-06,3.6624918241461e-06,2.9700673948764e-06,2.9700673948764e-06,"340580102"
"9801",830,3.01494469490558e-06,3.01494469490558e-06,2.4301960642053e-06,2.4301960642053e-06,"340580102"
"9802",850,2.4818871822215e-06,2.4818871822215e-06,1.98845754162583e-06,1.98845754162583e-06,"340580102"
"9803",870,2.04307694123998e-06,2.04307694123998e-06,1.62701415457259e-06,1.62701415457259e-06,"340580102"
"9804",890,1.68185057633856e-06,1.68185057633856e-06,1.33127059731692e-06,1.33127059731692e-06,"340580102"
"9805",910,1.38449086475109e-06,1.38449086475109e-06,1.08928456356677e-06,1.08928456356677e-06,"340580102"
"9806",930,1.13970585826487e-06,1.13970585826487e-06,8.91284508811531e-07,8.91284508811531e-07,"340580102"
"9807",950,9.38200082379597e-07,9.38200082379597e-07,7.29275069359521e-07,7.29275069359521e-07,"340580102"
"9808",970,7.72321549629621e-07,7.72321549629621e-07,5.96714204646629e-07,5.96714204646629e-07,"340580102"
"9809",990,6.35771182741127e-07,6.35771182741127e-07,4.88249025624547e-07,4.88249025624547e-07,"340580102"
"9810",1010,5.23363613248775e-07,5.23363613248775e-07,3.9949964181679e-07,3.9949964181679e-07,"340580102"
"9811",1030,4.30830272130066e-07,4.30830272130066e-07,3.26882298654032e-07,3.26882298654032e-07,"340580102"
"9812",1050,3.54657295014196e-07,3.54657295014196e-07,2.67464663265822e-07,2.67464663265822e-07,"340580102"
"9813",10,0.00878353262863232,0.00878353262863232,0.00907331406210296,0.00907331406210296,"341720201"
"9814",30,0.007230559513235,0.007230559513235,0.00742405110438205,0.00742405110438205,"341720201"
"9815",50,0.00595215992071447,0.00595215992071447,0.00607457588519775,0.00607457588519775,"341720201"
"9816",70,0.0048997878596962,0.0048997878596962,0.00497039576724432,0.00497039576724432,"341720201"
"9817",90,0.00403348051628701,0.00403348051628701,0.00406692327990171,0.00406692327990171,"341720201"
"9818",110,0.00332034070476587,0.00332034070476587,0.00332767564981581,0.00332767564981581,"341720201"
"9819",130,0.00273328762868893,0.00273328762868893,0.00272280160412681,0.00272280160412681,"341720201"
"9820",150,0.00225002851376686,0.00225002851376686,0.00222787595775625,0.00222787595775625,"341720201"
"9821",170,0.00185221206126494,0.00185221206126494,0.0018229133094477,0.0018229133094477,"341720201"
"9822",190,0.00152473157513541,0.00152473157513541,0.00149156101900227,0.00149156101900227,"341720201"
"9823",210,0.00125515129980701,0.00125515129980701,0.00122043887763437,0.00122043887763437,"341720201"
"9824",230,0.00103323418436279,0.00103323418436279,0.000998598806931653,0.000998598806931653,"341720201"
"9825",250,0.000850553140406247,0.000850553140406247,0.00081708276873172,0.00081708276873172,"341720201"
"9826",270,0.000700171031508299,0.000700171031508299,0.000668561034044964,0.000668561034044964,"341720201"
"9827",290,0.00057637724214297,0.00057637724214297,0.000547036204100922,0.000547036204100922,"341720201"
"9828",310,0.000474470822571297,0.000474470822571297,0.000447601031706283,0.000447601031706283,"341720201"
"9829",330,0.00039058197480955,0.00039058197480955,0.00036624026359244,0.00036624026359244,"341720201"
"9830",350,0.000321525100783629,0.000321525100783629,0.000299668502024985,0.000299668502024985,"341720201"
"9831",370,0.00026467783231505,0.00026467783231505,0.000245197538427482,0.000245197538427482,"341720201"
"9832",390,0.000217881449218911,0.000217881449218911,0.000200627801869827,0.000200627801869827,"341720201"
"9833",410,0.000179358903987191,0.000179358903987191,0.000164159539044569,0.000164159539044569,"341720201"
"9834",430,0.000147647340123779,0.000147647340123779,0.00013432013912414,0.00013432013912414,"341720201"
"9835",450,0.000121542541580114,0.000121542541580114,0.000109904668832129,0.000109904668832129,"341720201"
"9836",470,0.000100053203812336,0.000100053203812336,8.99272164983115e-05,8.99272164983115e-05,"341720201"
"9837",490,8.23632899474496e-05,8.23632899474496e-05,7.35810803405118e-05,7.35810803405118e-05,"341720201"
"9838",510,6.78010425702255e-05,6.78010425702255e-05,6.02061933516925e-05,6.02061933516925e-05,"341720201"
"9839",530,5.58134743833393e-05,5.58134743833393e-05,4.9262469389236e-05,4.9262469389236e-05,"341720201"
"9840",550,4.59453690481697e-05,4.59453690481697e-05,4.03079941651417e-05,4.03079941651417e-05,"341720201"
"9841",570,3.78219947834434e-05,3.78219947834434e-05,3.29811804759448e-05,3.29811804759448e-05,"341720201"
"9842",590,3.11348742873098e-05,3.11348742873098e-05,2.69861670895927e-05,2.69861670895927e-05,"341720201"
"9843",610,2.56300706093622e-05,2.56300706093622e-05,2.20808716873726e-05,2.20808716873726e-05,"341720201"
"9844",630,2.10985441398952e-05,2.10985441398952e-05,1.8067215431355e-05,1.8067215431355e-05,"341720201"
"9845",650,1.73682145323666e-05,1.73682145323666e-05,1.4783124419389e-05,1.4783124419389e-05,"341720201"
"9846",670,1.42974261182273e-05,1.42974261182273e-05,1.20959850414948e-05,1.20959850414948e-05,"341720201"
"9847",690,1.17695686695502e-05,1.17695686695502e-05,9.89728896092954e-06,9.89728896092954e-06,"341720201"
"9848",710,9.68864923810726e-06,9.68864923810726e-06,8.09825148097506e-06,8.09825148097506e-06,"341720201"
"9849",730,7.97564691575599e-06,7.97564691575599e-06,6.62622636441197e-06,6.62622636441197e-06,"341720201"
"9850",750,6.56551209167677e-06,6.56551209167677e-06,5.42177233388925e-06,5.42177233388925e-06,"341720201"
"9851",770,5.40469625614913e-06,5.40469625614913e-06,4.4362527966754e-06,4.4362527966754e-06,"341720201"
"9852",790,4.44911854754841e-06,4.44911854754841e-06,3.62987186920349e-06,3.62987186920349e-06,"341720201"
"9853",810,3.6624918241461e-06,3.6624918241461e-06,2.9700673948764e-06,2.9700673948764e-06,"341720201"
"9854",830,3.01494469490558e-06,3.01494469490558e-06,2.4301960642053e-06,2.4301960642053e-06,"341720201"
"9855",850,2.4818871822215e-06,2.4818871822215e-06,1.98845754162583e-06,1.98845754162583e-06,"341720201"
